cluster_rep,size
seed4_row69368,1
seed4_row69369,8
seed4_row69387,1
seed4_row69389,2
seed4_row69390,1
seed4_row69391,1
seed4_row69393,1
seed4_row69395,1
seed4_row69396,7
seed4_row69401,1
seed4_row69404,2
seed4_row69406,3
seed4_row69407,1
seed4_row69454,5
seed4_row69455,1
seed4_row69456,1
seed4_row69475,243
seed4_row69487,3
seed4_row69496,2
seed4_row69499,1
seed4_row69505,3
seed4_row69521,1
seed4_row69523,1
seed4_row69531,10
seed4_row69550,1
seed4_row69552,1
seed4_row69566,7
seed4_row69568,1
seed4_row69573,2
seed4_row69580,1
seed4_row69582,1
seed4_row69583,1
seed4_row69616,1
seed4_row69648,1
seed4_row69650,1
seed4_row69659,7
seed4_row69667,1
seed4_row69669,4
seed4_row69672,1
seed4_row69673,2
seed4_row69674,3
seed4_row69675,16
seed4_row69678,5
seed4_row69682,3
seed4_row69688,1
seed4_row69694,1
seed4_row69703,5
seed4_row69714,1
seed4_row69722,1
seed4_row69741,4
seed4_row69755,1
seed4_row69760,3
seed4_row69761,1
seed4_row69766,1
seed4_row69767,3
seed4_row69771,1
seed4_row69781,1
seed4_row69787,1
seed4_row69813,3
seed4_row69828,4
seed4_row69845,1
seed4_row69859,1
seed4_row69860,1
seed4_row69869,1
seed4_row69879,1
seed4_row69880,1
seed4_row69883,20
seed4_row69887,1
seed4_row69888,1
seed4_row69895,2
seed4_row69896,13
seed4_row69902,1
seed4_row69911,1
seed4_row69931,2
seed4_row69937,1
seed4_row69944,1
seed4_row69971,3
seed4_row69978,20
seed4_row69984,1
seed4_row70004,1
seed4_row70009,1
seed4_row70011,85
seed4_row70019,11
seed4_row70024,1
seed4_row70025,1
seed4_row70029,2
seed4_row70030,3
seed4_row70036,1
seed4_row70038,4
seed4_row70047,1
seed4_row70050,1
seed4_row70059,1
seed4_row70062,4
seed4_row70072,2
seed4_row70073,1
seed4_row70078,1
seed4_row70081,9
seed4_row70084,1
seed4_row70085,1
seed4_row70090,1
seed4_row70117,1
seed4_row70120,5
seed4_row70127,1
seed4_row70139,1
seed4_row70147,7
seed4_row70158,1
seed4_row70161,1
seed4_row70174,1
seed4_row70175,1
seed4_row70188,2
seed4_row70192,1
seed4_row70197,1
seed4_row70206,1
seed4_row70243,1
seed4_row70244,1
seed4_row70265,2
seed4_row70270,1
seed4_row70271,2
seed4_row70277,1
seed4_row70278,3
seed4_row70292,3
seed4_row70294,1
seed4_row70300,1
seed4_row70305,1
seed4_row70334,21
seed4_row70346,4
seed4_row70348,1
seed4_row70365,4
seed4_row70367,1
seed4_row70377,12
seed4_row70386,1
seed4_row70396,2
seed4_row70417,1
seed4_row70427,2
seed4_row70433,1
seed4_row70438,2
seed4_row70445,1
seed4_row70461,1
seed4_row70479,1
seed4_row70488,2
seed4_row70507,2
seed4_row70513,1
seed4_row70518,1
seed4_row70529,2
seed4_row70534,1
seed4_row70542,1
seed4_row70560,21
seed4_row70569,1
seed4_row70581,26
seed4_row70598,2
seed4_row70623,1
seed4_row70625,1
seed4_row70630,1
seed4_row70631,1
seed4_row70633,13
seed4_row70646,5
seed4_row70651,1
seed4_row70652,4
seed4_row70654,2
seed4_row70655,2
seed4_row70658,1
seed4_row70661,4
seed4_row70664,1
seed4_row70676,1
seed4_row70677,2
seed4_row70678,8
seed4_row70684,1
seed4_row70697,3
seed4_row70699,3
seed4_row70700,1
seed4_row70701,3
seed4_row70711,1
seed4_row70713,1
seed4_row70717,1
seed4_row70723,1
seed4_row70729,1
seed4_row70757,1
seed4_row70770,1
seed4_row70772,1
seed4_row70775,1
seed4_row70782,1
seed4_row70806,10
seed4_row70808,1
seed4_row70809,1
seed4_row70812,1
seed4_row70822,1
seed4_row70824,1
seed4_row70843,1
seed4_row70848,1
seed4_row70862,1
seed4_row70864,1
seed4_row70874,1
seed4_row70894,1
seed4_row70900,1
seed4_row70911,28
seed4_row70914,1
seed4_row70915,1
seed4_row70919,1
seed4_row70924,1
seed4_row70938,1
seed4_row70955,2
seed4_row70956,7
seed4_row70957,1
seed4_row70964,1
seed4_row70969,5
seed4_row70970,2
seed4_row70971,1
seed4_row70976,1
seed4_row70979,15
seed4_row70985,1
seed4_row70991,1
seed4_row70996,6
seed4_row71016,1
seed4_row71020,1
seed4_row71028,1
seed4_row71044,1
seed4_row71045,2
seed4_row71058,88
seed4_row71070,1
seed4_row71078,1
seed4_row71089,5
seed4_row71093,1
seed4_row71102,4
seed4_row71103,1
seed4_row71114,2
seed4_row71125,1
seed4_row71131,2
seed4_row71139,2
seed4_row71143,1
seed4_row71152,1
seed4_row71155,1
seed4_row71167,1
seed4_row71173,1
seed4_row71175,1
seed4_row71176,3
seed4_row71179,1
seed4_row71184,1
seed4_row71191,1
seed4_row71207,11
seed4_row71210,1
seed4_row71212,1
seed4_row71213,1
seed4_row71222,1
seed4_row71225,3
seed4_row71230,3
seed4_row71234,1
seed4_row71239,1
seed4_row71253,1
seed4_row71274,3
seed4_row71275,1
seed4_row71280,1
seed4_row71282,1
seed4_row71297,1
seed4_row71298,2
seed4_row71299,1
seed4_row71305,1
seed4_row71306,2
seed4_row71310,1
seed4_row71313,2
seed4_row71316,1
seed4_row71320,15
seed4_row71329,2
seed4_row71330,1
seed4_row71337,1
seed4_row71341,1
seed4_row71342,1
seed4_row71343,1
seed4_row71352,1
seed4_row71368,2
seed4_row71406,1
seed4_row71407,1
seed4_row71411,15
seed4_row71413,1
seed4_row71434,1
seed4_row71451,1
seed4_row71452,2
seed4_row71470,1
seed4_row71477,4
seed4_row71481,1
seed4_row71498,2
seed4_row71504,1
seed4_row71507,1
seed4_row71536,1
seed4_row71538,1
seed4_row71540,11
seed4_row71548,6
seed4_row71549,1
seed4_row71551,1
seed4_row71572,1
seed4_row71588,1
seed4_row71592,1
seed4_row71607,1
seed4_row71616,1
seed4_row71638,1
seed4_row71640,1
seed4_row71644,1
seed4_row71648,1
seed4_row71649,1
seed4_row71660,2
seed4_row71665,1
seed4_row71668,1
seed4_row71669,1
seed4_row71674,3
seed4_row71689,3
seed4_row71692,1
seed4_row71696,2
seed4_row71705,1
seed4_row71709,1
seed4_row71710,3
seed4_row71712,4
seed4_row71721,3
seed4_row71735,1
seed4_row71745,1
seed4_row71750,1
seed4_row71755,1
seed4_row71760,1
seed4_row71761,3
seed4_row71762,1
seed4_row71776,1
seed4_row71780,2
seed4_row71783,1
seed4_row71794,1
seed4_row71805,1
seed4_row71806,2
seed4_row71807,1
seed4_row71810,1
seed4_row71823,3
seed4_row71826,1
seed4_row71838,1
seed4_row71844,1
seed4_row71859,2
seed4_row71863,1
seed4_row71867,10
seed4_row71868,7
seed4_row71871,1
seed4_row71889,1
seed4_row71892,1
seed4_row71896,1
seed4_row71900,1
seed4_row71903,1
seed4_row71908,1
seed4_row71914,2
seed4_row71917,3
seed4_row71942,1
seed4_row71946,2
seed4_row71948,1
seed4_row71950,1
seed4_row71962,1
seed4_row71974,1
seed4_row71996,1
seed4_row71998,1
seed4_row72000,7
seed4_row72016,5
seed4_row72022,1
seed4_row72024,7
seed4_row72027,1
seed4_row72041,1
seed4_row72043,4
seed4_row72055,1
seed4_row72058,1
seed4_row72060,6
seed4_row72061,1
seed4_row72066,1
seed4_row72067,6
seed4_row72072,1
seed4_row72084,1
seed4_row72085,1
seed4_row72087,41
seed4_row72088,2
seed4_row72089,87
seed4_row72097,1
seed4_row72101,17
seed4_row72105,1
seed4_row72109,6
seed4_row72132,1
seed4_row72137,1
seed4_row72140,1
seed4_row72149,1
seed4_row72153,1
seed4_row72185,1
seed4_row72187,1
seed4_row72217,1
seed4_row72228,4
seed4_row72232,1
seed4_row72237,4
seed4_row72242,1
seed4_row72243,1
seed4_row72250,6
seed4_row72253,1
seed4_row72258,17
seed4_row72259,1
seed4_row72263,25
seed4_row72265,1
seed4_row72268,1
seed4_row72269,1
seed4_row72275,1
seed4_row72276,1
seed4_row72280,45
seed4_row72286,1
seed4_row72287,1
seed4_row72288,2
seed4_row72301,1
seed4_row72312,1
seed4_row72316,1
seed4_row72317,1
seed4_row72328,1
seed4_row72329,1
seed4_row72332,1
seed4_row72347,1
seed4_row72379,2
seed4_row72396,1
seed4_row72403,4
seed4_row72406,1
seed4_row72414,1
seed4_row72424,1
seed4_row72427,1
seed4_row72438,1
seed4_row72439,1
seed4_row72447,1
seed4_row72450,28
seed4_row72469,7
seed4_row72470,5
seed4_row72478,1
seed4_row72485,1
seed4_row72488,1
seed4_row72501,3
seed4_row72512,1
seed4_row72524,2
seed4_row72526,1
seed4_row72554,1
seed4_row72560,1
seed4_row72564,1
seed4_row72568,1
seed4_row72570,1
seed4_row72575,1
seed4_row72576,2
seed4_row72588,1
seed4_row72618,1
seed4_row72622,1
seed4_row72623,1
seed4_row72634,2
seed4_row72636,1
seed4_row72637,1
seed4_row72648,4
seed4_row72652,1
seed4_row72657,1
seed4_row72664,1
seed4_row72674,4
seed4_row72682,1
seed4_row72685,1
seed4_row72692,3
seed4_row72694,5
seed4_row72698,1
seed4_row72701,1
seed4_row72721,1
seed4_row72722,8
seed4_row72727,1
seed4_row72733,1
seed4_row72738,5
seed4_row72740,2
seed4_row72745,3
seed4_row72750,2
seed4_row72756,10
seed4_row72762,3
seed4_row72772,1
seed4_row72791,1
seed4_row72795,1
seed4_row72810,26
seed4_row72816,1
seed4_row72824,3
seed4_row72827,1
seed4_row72836,1
seed4_row72851,2
seed4_row72863,1
seed4_row72888,1
seed4_row72900,1
seed4_row72906,1
seed4_row72919,1
seed4_row72921,3
seed4_row72922,4
seed4_row72944,1
seed4_row72951,1
seed4_row72953,2
seed4_row72955,1
seed4_row72960,6
seed4_row72964,2
seed4_row72969,1
seed4_row72971,1
seed4_row72976,1
seed4_row72982,1
seed4_row72990,1
seed4_row72992,11
seed4_row73010,4
seed4_row73013,1
seed4_row73016,7
seed4_row73019,1
seed4_row73020,6
seed4_row73027,1
seed4_row73030,1
seed4_row73038,1
seed4_row73042,7
seed4_row73048,1
seed4_row73049,17
seed4_row73053,1
seed4_row73078,1
seed4_row73084,1
seed4_row73094,1
seed4_row73107,1
seed4_row73117,1
seed4_row73119,1
seed4_row73123,7
seed4_row73137,1
seed4_row73138,1
seed4_row73144,1
seed4_row73146,1
seed4_row73155,1
seed4_row73160,1
seed4_row73161,2
seed4_row73165,1
seed4_row73166,1
seed4_row73172,1
seed4_row73173,1
seed4_row73177,1
seed4_row73194,1
seed4_row73219,1
seed4_row73223,1
seed4_row73225,6
seed4_row73227,1
seed4_row73242,1
seed4_row73247,7
seed4_row73248,1
seed4_row73259,1
seed4_row73262,2
seed4_row73287,1
seed4_row73289,1
seed4_row73303,1
seed4_row73305,3
seed4_row73316,1
seed4_row73320,1
seed4_row73327,1
seed4_row73328,1
seed4_row73334,1
seed4_row73340,1
seed4_row73357,49
seed4_row73378,1
seed4_row73384,13
seed4_row73388,1
seed4_row73394,1
seed4_row73402,2
seed4_row73406,1
seed4_row73418,1
seed4_row73425,1
seed4_row73431,1
seed4_row73440,1
seed4_row73441,21
seed4_row73443,1
seed4_row73444,7
seed4_row73470,1
seed4_row73479,1
seed4_row73511,1
seed4_row73516,1
seed4_row73521,2
seed4_row73547,1
seed4_row73558,2
seed4_row73560,3
seed4_row73561,1
seed4_row73565,1
seed4_row73568,1
seed4_row73578,16
seed4_row73584,4
seed4_row73586,1
seed4_row73594,1
seed4_row73599,1
seed4_row73603,1
seed4_row73607,10
seed4_row73620,3
seed4_row73622,8
seed4_row73623,1
seed4_row73625,1
seed4_row73627,5
seed4_row73631,1
seed4_row73650,1
seed4_row73652,18
seed4_row73653,1
seed4_row73657,1
seed4_row73658,11
seed4_row73661,1
seed4_row73664,1
seed4_row73670,1
seed4_row73684,9
seed4_row73687,2
seed4_row73692,1
seed4_row73705,1
seed4_row73714,1
seed4_row73715,1
seed4_row73735,63
seed4_row73738,1
seed4_row73750,4
seed4_row73755,1
seed4_row73756,1
seed4_row73760,1
seed4_row73761,1
seed4_row73773,1
seed4_row73787,1
seed4_row73790,9
seed4_row73793,1
seed4_row73794,3
seed4_row73806,1
seed4_row73821,1
seed4_row73823,1
seed4_row73824,1
seed4_row73825,9
seed4_row73826,1
seed4_row73834,1
seed4_row73836,2
seed4_row73841,4
seed4_row73843,4
seed4_row73844,1
seed4_row73850,59
seed4_row73862,1
seed4_row73868,1
seed4_row73885,1
seed4_row73887,1
seed4_row73893,1
seed4_row73899,1
seed4_row73917,1
seed4_row73922,1
seed4_row73932,1
seed4_row73952,1
seed4_row73953,1
seed4_row73960,1
seed4_row73962,1
seed4_row73977,1
seed4_row73985,1
seed4_row73987,1
seed4_row73997,1
seed4_row74019,4
seed4_row74033,1
seed4_row74041,2
seed4_row74045,4
seed4_row74065,1
seed4_row74067,1
seed4_row74069,1
seed4_row74070,1
seed4_row74074,1
seed4_row74079,2
seed4_row74085,1
seed4_row74113,1
seed4_row74117,1
seed4_row74118,1
seed4_row74123,2
seed4_row74127,1
seed4_row74177,2
seed4_row74183,1
seed4_row74186,8
seed4_row74192,3
seed4_row74200,1
seed4_row74205,1
seed4_row74208,1
seed4_row74232,1
seed4_row74235,1
seed4_row74238,2
seed4_row74239,9
seed4_row74242,1
seed4_row74259,1
seed4_row74263,2
seed4_row74267,6
seed4_row74268,2
seed4_row74270,5
seed4_row74272,3
seed4_row74315,6
seed4_row74317,12
seed4_row74319,1
seed4_row74321,1
seed4_row74322,1
seed4_row74323,12
seed4_row74335,1
seed4_row74338,1
seed4_row74340,1
seed4_row74341,2
seed4_row74342,1
seed4_row74348,1
seed4_row74371,1
seed4_row74376,2
seed4_row74379,1
seed4_row74380,1
seed4_row74410,1
seed4_row74420,2
seed4_row74436,1
seed4_row74439,1
seed4_row74440,2
seed4_row74445,1
seed4_row74451,1
seed4_row74462,11
seed4_row74469,2
seed4_row74476,1
seed4_row74478,1
seed4_row74481,1
seed4_row74487,1
seed4_row74489,1
seed4_row74497,3
seed4_row74511,1
seed4_row74512,1
seed4_row74518,2
seed4_row74524,11
seed4_row74530,24
seed4_row74532,1
seed4_row74533,1
seed4_row74546,1
seed4_row74550,1
seed4_row74554,1
seed4_row74561,1
seed4_row74566,3
seed4_row74572,1
seed4_row74590,1
seed4_row74600,1
seed4_row74620,1
seed4_row74630,1
seed4_row74637,1
seed4_row74642,2
seed4_row74645,2
seed4_row74651,1
seed4_row74653,1
seed4_row74655,1
seed4_row74659,26
seed4_row74662,1
seed4_row74664,1
seed4_row74684,3
seed4_row74685,1
seed4_row74705,2
seed4_row74708,1
seed4_row74709,1
seed4_row74711,1
seed4_row74715,476
seed4_row74717,1
seed4_row74720,7
seed4_row74725,12
seed4_row74728,1
seed4_row74743,1
seed4_row74769,1
seed4_row74772,1
seed4_row74776,1
seed4_row74781,1
seed4_row74790,1
seed4_row74799,19
seed4_row74807,1
seed4_row74826,2
seed4_row74833,1
seed4_row74834,1
seed4_row74843,7
seed4_row74848,1
seed4_row74851,1
seed4_row74879,2
seed4_row74889,29
seed4_row74890,1
seed4_row74899,1
seed4_row74911,3
seed4_row74912,1
seed4_row74919,1
seed4_row74927,3
seed4_row74938,2
seed4_row74939,1
seed4_row74941,2
seed4_row74945,1
seed4_row74952,1
seed4_row74955,3
seed4_row74956,1
seed4_row74974,1
seed4_row74975,1
seed4_row74988,3
seed4_row75001,1
seed4_row75008,2
seed4_row75013,2
seed4_row75015,1
seed4_row75019,1
seed4_row75031,5
seed4_row75032,1
seed4_row75047,1
seed4_row75048,1
seed4_row75053,1
seed4_row75060,1
seed4_row75062,1
seed4_row75070,1
seed4_row75075,1
seed4_row75085,4
seed4_row75087,1
seed4_row75089,1
seed4_row75097,1
seed4_row75100,1
seed4_row75108,1
seed4_row75121,1
seed4_row75179,1
seed4_row75182,4
seed4_row75187,1
seed4_row75189,1
seed4_row75196,1
seed4_row75200,1
seed4_row75204,2
seed4_row75206,10
seed4_row75212,1
seed4_row75219,1
seed4_row75231,2
seed4_row75232,1
seed4_row75236,45
seed4_row75243,2
seed4_row75245,1
seed4_row75246,1
seed4_row75254,1
seed4_row75284,1
seed4_row75286,1
seed4_row75298,11
seed4_row75299,1
seed4_row75307,1
seed4_row75311,2
seed4_row75312,1
seed4_row75313,1
seed4_row75314,1
seed4_row75327,1
seed4_row75328,1
seed4_row75332,1
seed4_row75333,1
seed4_row75334,1
seed4_row75341,1
seed4_row75360,7
seed4_row75368,1
seed4_row75371,1
seed4_row75374,1
seed4_row75379,1
seed4_row75396,1
seed4_row75399,4
seed4_row75401,1
seed4_row75409,1
seed4_row75413,4
seed4_row75430,1
seed4_row75446,7
seed4_row75454,1
seed4_row75463,1
seed4_row75466,1
seed4_row75468,6
seed4_row75471,1
seed4_row75473,2
seed4_row75474,1
seed4_row75479,1
seed4_row75481,1
seed4_row75488,1
seed4_row75492,1
seed4_row75494,1
seed4_row75501,1
seed4_row75503,1
seed4_row75505,1
seed4_row75520,1
seed4_row75530,1
seed4_row75541,1
seed4_row75545,1
seed4_row75552,1
seed4_row75553,1
seed4_row75563,1
seed4_row75578,3
seed4_row75579,1
seed4_row75584,1
seed4_row75587,1
seed4_row75589,12
seed4_row75592,1
seed4_row75594,1
seed4_row75598,1
seed4_row75601,1
seed4_row75632,2
seed4_row75638,2
seed4_row75658,1
seed4_row75661,1
seed4_row75673,4
seed4_row75687,1
seed4_row75689,1
seed4_row75695,2
seed4_row75696,1
seed4_row75705,1
seed4_row75710,1
seed4_row75711,1
seed4_row75715,1
seed4_row75720,1
seed4_row75725,1
seed4_row75738,1
seed4_row75739,1
seed4_row75742,1
seed4_row75757,1
seed4_row75770,1
seed4_row75773,1
seed4_row75788,1
seed4_row75801,1
seed4_row75803,1
seed4_row75811,2
seed4_row75815,2
seed4_row75816,1
seed4_row75817,1
seed4_row75824,1
seed4_row75827,1
seed4_row75841,9
seed4_row75855,1
seed4_row75866,1
seed4_row75886,1
seed4_row75899,1
seed4_row75904,1
seed4_row75908,1
seed4_row75932,14
seed4_row75933,1
seed4_row75944,1
seed4_row75976,1
seed4_row75981,1
seed4_row75984,1
seed4_row75985,1
seed4_row75986,3
seed4_row75993,1
seed4_row75994,3
seed4_row76007,1
seed4_row76009,4
seed4_row76033,1
seed4_row76064,2
seed4_row76068,1
seed4_row76069,1
seed4_row76088,1
seed4_row76093,1
seed4_row76106,2
seed4_row76120,1
seed4_row76133,1
seed4_row76135,1
seed4_row76138,1
seed4_row76139,1
seed4_row76151,1
seed4_row76153,1
seed4_row76154,1
seed4_row76155,1
seed4_row76156,1
seed4_row76157,1
seed4_row76162,1
seed4_row76174,1
seed4_row76175,6
seed4_row76182,1
seed4_row76183,1
seed4_row76188,1
seed4_row76196,1
seed4_row76199,1
seed4_row76209,1
seed4_row76212,2
seed4_row76223,6
seed4_row76225,7
seed4_row76229,30
seed4_row76239,1
seed4_row76241,1
seed4_row76253,1
seed4_row76260,2
seed4_row76265,1
seed4_row76273,1
seed4_row76274,1
seed4_row76283,2
seed4_row76292,2
seed4_row76293,2
seed4_row76297,7
seed4_row76298,7
seed4_row76315,1
seed4_row76316,1
seed4_row76323,1
seed4_row76328,1
seed4_row76350,1
seed4_row76351,2
seed4_row76357,1
seed4_row76361,1
seed4_row76362,1
seed4_row76365,1
seed4_row76368,5
seed4_row76372,1
seed4_row76374,14
seed4_row76385,1
seed4_row76390,1
seed4_row76407,2
seed4_row76409,4
seed4_row76417,1
seed4_row76420,4
seed4_row76432,1
seed4_row76449,20
seed4_row76454,1
seed4_row76473,1
seed4_row76482,1
seed4_row76488,1
seed4_row76495,1
seed4_row76497,1
seed4_row76500,2
seed4_row76520,2
seed4_row76522,1
seed4_row76532,1
seed4_row76541,3
seed4_row76550,1
seed4_row76552,1
seed4_row76560,1
seed4_row76569,1
seed4_row76571,1
seed4_row76582,1
seed4_row76583,1
seed4_row76585,1
seed4_row76591,1
seed4_row76596,1
seed4_row76599,3
seed4_row76617,8
seed4_row76640,1
seed4_row76644,2
seed4_row76647,1
seed4_row76665,1
seed4_row76667,2
seed4_row76669,1
seed4_row76687,1
seed4_row76693,1
seed4_row76701,3
seed4_row76702,2
seed4_row76729,1
seed4_row76730,1
seed4_row76733,1
seed4_row76734,1
seed4_row76754,5
seed4_row76765,1
seed4_row76776,1
seed4_row76802,2
seed4_row76810,1
seed4_row76827,1
seed4_row76830,2
seed4_row76844,1
seed4_row76873,1
seed4_row76888,5
seed4_row76890,1
seed4_row76893,3
seed4_row76900,1
seed4_row76925,1
seed4_row76931,2
seed4_row76935,1
seed4_row76936,2
seed4_row76942,2
seed4_row76953,1
seed4_row76955,1
seed4_row76958,1
seed4_row76962,1
seed4_row76970,5
seed4_row76974,1
seed4_row76977,1
seed4_row76992,1
seed4_row77005,2
seed4_row77009,1
seed4_row77011,3
seed4_row77014,2
seed4_row77024,1
seed4_row77032,4
seed4_row77049,1
seed4_row77059,1
seed4_row77069,3
seed4_row77070,1
seed4_row77079,1
seed4_row77089,1
seed4_row77091,1
seed4_row77094,1
seed4_row77104,1
seed4_row77119,1
seed4_row77121,4
seed4_row77124,2
seed4_row77127,2
seed4_row77132,1
seed4_row77135,1
seed4_row77142,1
seed4_row77143,1
seed4_row77150,2
seed4_row77162,1
seed4_row77163,1
seed4_row77170,1
seed4_row77173,4
seed4_row77178,2
seed4_row77204,1
seed4_row77213,1
seed4_row77215,5
seed4_row77218,1
seed4_row77237,3
seed4_row77239,1
seed4_row77242,1
seed4_row77246,1
seed4_row77247,1
seed4_row77249,1
seed4_row77274,1
seed4_row77276,1
seed4_row77284,1
seed4_row77292,1
seed4_row77295,3
seed4_row77296,1
seed4_row77297,1
seed4_row77301,1
seed4_row77303,2
seed4_row77304,1
seed4_row77319,5
seed4_row77331,1
seed4_row77354,1
seed4_row77362,1
seed4_row77367,8
seed4_row77380,1
seed4_row77384,1
seed4_row77399,1
seed4_row77408,1
seed4_row77425,1
seed4_row77436,1
seed4_row77437,1
seed4_row77442,2
seed4_row77452,1
seed4_row77460,1
seed4_row77462,3
seed4_row77463,3
seed4_row77478,7
seed4_row77497,1
seed4_row77499,1
seed4_row77516,1
seed4_row77517,3
seed4_row77536,38
seed4_row77540,2
seed4_row77541,1
seed4_row77544,1
seed4_row77547,1
seed4_row77559,2
seed4_row77567,1
seed4_row77573,8
seed4_row77576,1
seed4_row77582,1
seed4_row77585,6
seed4_row77586,1
seed4_row77590,1
seed4_row77598,1
seed4_row77608,1
seed4_row77611,1
seed4_row77613,6
seed4_row77625,3
seed4_row77637,1
seed4_row77642,1
seed4_row77650,1
seed4_row77651,1
seed4_row77659,1
seed4_row77669,1
seed4_row77670,1
seed4_row77683,1
seed4_row77693,1
seed4_row77700,1
seed4_row77703,1
seed4_row77719,4
seed4_row77722,2
seed4_row77731,2
seed4_row77747,1
seed4_row77754,1
seed4_row77756,1
seed4_row77762,1
seed4_row77768,1
seed4_row77789,1
seed4_row77795,1
seed4_row77814,1
seed4_row77820,1
seed4_row77829,1
seed4_row77835,17
seed4_row77836,9
seed4_row77840,2
seed4_row77841,1
seed4_row77857,1
seed4_row77859,1
seed4_row77898,1
seed4_row77903,6
seed4_row77904,1
seed4_row77905,1
seed4_row77907,1
seed4_row77913,6
seed4_row77919,1
seed4_row77922,1
seed4_row77923,1
seed4_row77942,2
seed4_row77979,1
seed4_row77986,1
seed4_row78006,1
seed4_row78008,2
seed4_row78009,2
seed4_row78010,1
seed4_row78016,2
seed4_row78018,3
seed4_row78020,1
seed4_row78026,1
seed4_row78028,1
seed4_row78035,37
seed4_row78038,6
seed4_row78054,2
seed4_row78056,1
seed4_row78063,1
seed4_row78069,1
seed4_row78071,2
seed4_row78086,1
seed4_row78094,1
seed4_row78098,1
seed4_row78102,1
seed4_row78122,1
seed4_row78123,1
seed4_row78127,1
seed4_row78129,1
seed4_row78130,4
seed4_row78132,5
seed4_row78133,1
seed4_row78137,1
seed4_row78139,1
seed4_row78141,6
seed4_row78151,1
seed4_row78155,1
seed4_row78161,7
seed4_row78165,1
seed4_row78170,1
seed4_row78173,2
seed4_row78175,1
seed4_row78178,1
seed4_row78183,5
seed4_row78186,1
seed4_row78224,1
seed4_row78225,3
seed4_row78241,2
seed4_row78248,1
seed4_row78254,1
seed4_row78272,1
seed4_row78273,5
seed4_row78276,2
seed4_row78303,1
seed4_row78321,1
seed4_row78325,1
seed4_row78326,6
seed4_row78331,1
seed4_row78335,1
seed4_row78338,2
seed4_row78354,1
seed4_row78361,1
seed4_row78371,1
seed4_row78375,1
seed4_row78381,4
seed4_row78390,1
seed4_row78395,1
seed4_row78397,2
seed4_row78399,1
seed4_row78401,2
seed4_row78405,6
seed4_row78410,1
